"","timestamp","sent_avg","sent_var","eng_avg","eng_var","engsent_avg","engsent_var","r","logr","d_vol","d_logvol"
"30",2021-03-11,0.354356643356643,0.418262343740766,21.3704101309132,289.411020642768,6.35349837962175,379.04338227998,0.0275797549264145,0.027206284742288,-0.340336989149704,-0.416026163977698
"31",2021-03-12,0.538940476190476,0.275098514486518,24.6028839421195,257.882302109233,11.818280366083,303.187526899142,-0.00121755315326466,-0.00121829497330319,-0.00635813678846608,-0.00637843582863707
"32",2021-03-15,0.681333333333333,0.255022454545455,28.6991977570749,252.328200773538,19.3941550982743,226.347625476217,0.0142263724112475,0.0141261272069914,0.2163385629934,0.195845168305651
"33",2021-03-16,0.479583333333333,0.344778486947791,26.4958890610161,215.782148575893,12.4827269944201,389.823702568995,-0.0148430925473805,-0.0149543535902404,-0.0445240414454284,-0.0455456767334036
"34",2021-03-17,0.583173333333333,0.397304523603604,26.0062574635111,254.912009916513,12.7306743956734,376.825905304502,0.013242815155021,0.0131558956104629,-0.0864124410211575,-0.0903760577531875
"35",2021-03-18,0.527227848101266,0.378333229470951,26.4674985092974,246.556032173313,13.4288182783445,428.885052209732,-0.0394108093591338,-0.0402084425308754,-0.0162045595545998,-0.0163372892673356
"36",2021-03-19,0.341847457627119,0.38504051081239,26.6160865775289,285.739613690022,7.55257217985834,388.911680925997,0.0047537956387973,0.00474253203478522,0.28821744750525,0.25325943913554
"37",2021-03-22,0.623708333333333,0.317450302536232,27.6011297249994,211.105464853608,17.8525724132142,493.066950646466,0.00984542124348908,0.00979727086631272,-0.30368274352349,-0.361949894235016
"38",2021-03-23,0.504,0.257689684210526,27.9046132698549,377.712745057335,13.7776049846673,459.366714776677,-0.0154518039277521,-0.0155724272284316,-0.0517331653770757,-0.0531193452114515
"39",2021-03-24,0.57365306122449,0.262969356292517,31.9806858118279,475.107719584696,21.02803485561,493.409900549825,-0.0357532308851712,-0.0364080325710973,0.0459915009976744,0.0449652403684921
"40",2021-03-25,0.387375,0.388273430851064,23.3617361002242,309.604038121248,7.73767438670788,282.264942207773,0.0131178475206153,0.0130325536636259,0.177951271587812,0.163776718998452
"41",2021-03-26,0.437588235294118,0.386429047058824,23.0495680261844,183.194268566201,9.64328938587618,293.649733068265,-0.00580757987209302,-0.00582450944245396,-0.135681394009599,-0.145813821218875
"42",2021-03-29,0.550875,0.201910548913043,38.6282304174703,368.430208595811,20.6583617433796,462.24078569498,-0.00485579083855558,-0.0048676184948398,-0.282409874780071,-0.331856729174025
"43",2021-03-30,0.347727272727273,0.426103922077922,24.1735102553133,210.157087989792,5.80170996582009,292.191194519711,0.0105596106834898,0.010504247396723,0.151012479302176,0.140641971820133
"44",2021-03-31,0.323869565217391,0.38314357312253,32.1973598892645,224.465512280649,10.4578499379538,503.946510368479,0.0205027848647601,0.0202954321859009,0.0541342757623846,0.0527198383639423
"45",2021-04-01,0.528619047619048,0.348802290360046,27.2704951206121,499.805506517207,16.0364797836198,399.856300152093,0.00781769171756297,0.00778729190047655,-0.0203602984160857,-0.0205704263628667
"46",2021-04-05,0.487235294117647,0.406756691176471,36.6911361864726,445.31092969825,18.4678538718808,599.210190433238,0.023526044449393,0.02325357225309,0.136821216915832,0.128235961345653
"47",2021-04-06,0.782307692307692,0.0521328974358974,24.3559362231697,95.6463123516947,18.4544825942853,82.6189521969718,0.00172564713939183,0.00172415992106387,-0.212872845395472,-0.239365474867746
"48",2021-04-07,0.7500625,0.148477795833333,28.861682456943,194.158749211,23.1087478583134,248.489246263437,-0.0080474266527667,-0.00807998196592982,-0.0654816956558631,-0.0677240649652004
"49",2021-04-08,0.642533333333333,0.0506591238095238,29.2466336917038,157.193872524123,19.7569125786817,164.067705150438,0.0117061189743863,0.0116381324217428,-0.0137396911088679,-0.0138349542620986
"50",2021-04-09,0.567208333333333,0.251878867753623,22.3910731463632,140.885434634104,13.8342670174888,108.696000437643,0.00299715083578556,0.00299266833347627,0.0376427636476442,0.0369515671720226
"51",2021-04-12,0.378727272727273,0.484134018181818,27.6282523946014,178.612900127676,5.52416607426884,366.673458308082,0.00155476051941994,0.00155355313058855,0.0787375735884621,0.0757914440800568
"52",2021-04-13,0.553862068965517,0.239188051724138,25.1142663408709,370.012613251555,12.6986254420794,279.270037183036,0.0284678448322688,0.0280701654823931,0.120956181249281,0.114182054342337
"53",2021-04-14,0.494285714285714,0.313662915966387,28.4285322265888,442.919323998625,16.631032429919,432.142120720031,-0.0150893706293583,-0.0152043735298186,0.0795397657843089,0.0765348075191783
"54",2021-04-15,0.727692307692308,0.0614183015384615,24.3850863048319,454.677610339505,16.0609047608271,160.826823776133,0.00564792928956859,0.00563203953832471,-0.142197237050983,-0.153381085933435
"55",2021-04-16,0.729235294117647,0.0683470661764706,23.5081426987001,89.6424181797345,17.3673733676036,89.5550146174228,0.00112413771859821,0.00112350634891304,-0.0710107165643498,-0.0736580758261685
"56",2021-04-19,0.341166666666667,1.00249856666667,24.4027898583226,250.443463728732,1.32798202393244,864.588124732791,-0.00910698369783303,-0.00914870577523385,0.101149765804742,0.0963548755603106
"57",2021-04-20,0.54775,0.35393875,25.6884982561764,145.474671871959,14.9953251827801,227.28878578084,-0.0116009236450901,-0.0116687393532362,0.00452753209459744,0.00451731365243803
"58",2021-04-21,0.532333333333333,0.14626725,20.0524082118321,249.656864469999,7.68818653588903,133.969880785626,0.0140950587838469,0.0139966471102331,-0.167490786242894,-0.18331098961268
"59",2021-04-22,0.53675,0.190423928571429,28.3740457984046,137.177873420526,14.7159118931174,312.49649829869,-0.0151472083639884,-0.0152630990945538,0.285900810076125,0.251459492262271
"60",2021-04-23,0.461555555555556,0.484518527777778,20.8177636323259,587.607670637626,12.8127765454163,474.453389385703,0.014407798875355,0.0143049928370386,-0.218012936043444,-0.245917080828694
"61",2021-04-26,0.8545,0.0679043333333333,33.7828626572546,76.3810367344197,27.6621268292416,63.126638992243,0.0118163498853099,0.0117470819518113,0.197044184122164,0.179855338277351
"62",2021-04-27,0.271,0.438361272727273,32.2142318858059,561.495556962363,11.8445253349849,513.848872921716,-0.0110497848565427,-0.0111112872073868,-0.0696870777745039,-0.0722342739187392
"63",2021-04-28,0.583928571428571,0.389274686813187,27.8722693771973,297.750420514275,15.2598261380342,354.37312576852,-0.00884839740236953,-0.00888777693996458,0.0156602739742453,0.0155389172305661
"64",2021-04-29,0.6941875,0.0809481625,34.4770470447417,341.823310034946,23.0093230744106,168.564105919697,-0.00840285766903937,-0.00843836070205875,0.52686035322091,0.423213570332796
"65",2021-04-30,0.68,0.185482444444444,29.5097098470557,243.024435874555,20.9046662935889,241.406992501323,0.00852630933801524,0.0084901656653248,-0.209255451028821,-0.234780310312167
"66",2021-05-05,0.5665,0.232762090909091,25.8503268534256,149.770219178929,12.6422771390566,320.767179652596,-0.00620212189436753,-0.00622143494838334,-0.27569117408398,-0.322537422412575
"67",2021-05-06,0.437395348837209,0.362126863787375,11.7136532770737,74.5576616781543,3.83727482996725,72.1003791017229,-0.000356123004907505,-0.000356186431763772,0.105761388410055,0.100534136976256
"68",2021-05-07,0.471219512195122,0.412411725609756,16.1819859123169,71.5460780999416,6.99294876243178,155.562851753788,0.0103856240901647,0.0103320640136593,-0.0546763855454582,-0.0562279609524789
"69",2021-05-10,0.681538461538462,0.223915435897436,29.7399206336862,104.571278487312,20.7288514745114,202.7860538624,-0.0343243160781245,-0.0349272320696003,0.166211488747929,0.153760451196194
"70",2021-05-11,0.674423076923077,0.191309853846154,23.8570831932592,191.292083258012,16.08016954553,217.4691311241,-0.00500290216080135,-0.00501545857232196,0.272811819371536,0.241228484116753
"71",2021-05-12,0.47345,0.370091102631579,18.3770654763307,98.2625570432373,7.29135490668023,187.200431811041,-0.02906263795242,-0.0294933214764491,-0.154724784554476,-0.168093005901188
"72",2021-05-13,0.256142857142857,0.651303362637363,18.7703603214141,139.393918707953,8.31366863598621,262.584367995803,0.000244889521050951,0.000244859540506704,0.450476538749368,0.371892149853108
"73",2021-05-14,0.49225,0.429548787037037,21.3747870414481,326.655773227654,10.8943211051822,375.2426475767,0.0218965625601073,0.0216602758571105,-0.214341224542692,-0.241232708730648
"74",2021-05-17,0.599666666666667,0.39557175,27.9673483263858,125.532226948456,17.6230853448004,422.170851625527,-0.00478364478920623,-0.00479512303781319,-0.0968306618775576,-0.101845214771602
"75",2021-05-18,0.6400625,0.187808729166667,32.0335982776423,473.453243683004,16.0686665483354,602.227959248235,-0.00323038577061563,-0.00323561473080488,0.0486651767778765,0.0475180952211405
"76",2021-05-19,0.326,0.5158888,31.0279323779686,386.991756840981,11.497253184948,297.963145897388,-0.00937930152401489,-0.00942356415836319,-0.0869707368449013,-0.0909873472522918
"77",2021-05-20,0.336222222222222,0.549322694444444,25.7643718474117,164.59690306117,7.50577844187938,466.775181989652,0.0211258595342145,0.0209058024317414,-0.111791208941997,-0.118548438562215
"78",2021-05-21,0.3836,0.6645573,15.6165247384862,123.842918135903,7.95721889635014,125.137794802776,-0.00614959788140101,-0.00616858453867925,0.105308357526829,0.100124352626035
"79",2021-05-24,-0.00500000000000002,0.6011888,39.2079888072086,302.579967962275,-2.30914160431638,990.568054571708,0.021445516947002,0.0212187975310341,-0.0325748782398398,-0.0331172506027841
"80",2021-05-25,0.385875,0.325052125,31.8039667063793,497.02201713967,14.8797529620036,613.621875510919,0.00713593321350259,0.00711059292175966,0.238823467895001,0.214162112992206
"81",2021-05-26,0.40285,0.305977713157895,27.0385397124109,361.947050666954,10.8232823239444,355.405864327453,0.0175239289410689,0.0173721554448835,0.320037148470727,0.277659878983133
"82",2021-05-27,0.695269230769231,0.0848741246153846,25.0660998048419,244.852826049662,18.1581258490161,219.736707776012,0.0166787909389172,0.0165412273937913,0.466455080547753,0.382847978586265
"83",2021-05-28,0.5859,0.157438143589744,19.765425104914,136.974285547107,11.3321889511908,88.6161461648179,-0.00562571381655386,-0.00564159774482873,-0.125866388139604,-0.134522041028491
"84",2021-06-01,0.652,0.0790011428571429,24.5328065333995,267.758833822298,17.2883737403239,205.7044147758,0.00928705643396333,0.00924419688039848,-0.205995967945073,-0.230666739593075
"85",2021-06-10,0.650205882352941,0.190639986830553,23.5073529520162,252.123194494285,15.4627695489748,239.866382354045,-0.00824009630298672,-0.00827423355536676,0.251859332702761,0.224629912294438
"86",2021-06-11,0.707970588235294,0.178984924495171,21.8746349413506,245.026555857561,16.9444690676718,265.529776720351,0.0115023612378169,0.0114367120152438,-0.148474044469232,-0.160725297217403
"87",2021-06-15,0.757315789473684,0.137660783625731,31.1163386336889,354.700132696028,21.48384543648,453.131675850555,-0.0116510327353379,-0.0117194378632665,-0.141559706185331,-0.152638148163096
"88",2021-06-16,0.666454545454545,0.157865318181818,23.5607885060948,166.473508225258,14.821774740808,217.112992034101,-0.0028526224197305,-0.0028566989013529,-0.0285790542514127,-0.028995386868753
"89",2021-06-17,0.692083333333333,0.172429905797101,22.5336213053078,245.125039564847,15.5877882497785,294.284467298614,0.0146569621037245,0.0145505869988549,0.323771257791017,0.280484676570179
"90",2021-06-18,0.649771428571429,0.156637534453782,24.6048529079006,184.038334134949,16.4446330662623,232.412002832632,-0.0059677801297412,-0.00598565849449973,-0.0315789077218148,-0.032088273612071
"91",2021-06-21,0.917888888888889,0.0437238611111111,24.3443335333759,431.958097004532,20.1717237473126,286.636239107479,0.00204387847578635,0.00204179259787821,-0.240531819193193,-0.275136852745839
"92",2021-06-22,0.784826086956522,0.128119059288538,21.9653279101822,207.636105488099,15.9686541742399,200.800131116249,0.010983201171719,0.0109233238485741,-0.0395464452064038,-0.0403496531809953
"93",2021-06-23,0.404333333333333,0.43241216091954,18.4690866446668,128.897332860825,7.60092290253202,269.199260673427,0.0134361628586217,0.0133466981068472,-0.0519141821027878,-0.0533102556162448
"94",2021-06-24,0.640964285714286,0.312175517195767,19.463303435374,186.361358616884,11.9425197885935,311.187652446231,0.00938270050449974,0.00933895638256989,0.0287803571791387,0.0283739813748733
"95",2021-06-25,0.786136363636364,0.119327551948052,18.1813846985704,242.34040214014,14.5801190133634,186.458060458301,-0.00489045684754907,-0.00490245426284847,0.106710245311442,0.101391871778454
"96",2021-06-28,0.7346,0.0507248,10.4496947061737,42.5918729637259,8.13518953165725,38.9799334918849,0.0151369056299613,0.015023485791989,-0.138373299000026,-0.1489331636016
"97",2021-06-29,0.807185185185185,0.063463849002849,22.1262327876369,137.488494469316,18.2797450918467,158.116094179111,-0.00108385988913684,-0.00108444769003407,-0.171696933242024,-0.188376168912268
"98",2021-06-30,0.6664,0.0686533777777778,20.7635159366545,125.615905205131,14.0873136224763,115.166927715201,0.00348036826570808,0.00347432580002079,0.0141357619906977,0.0140367837716419
"99",2021-07-01,0.776533333333333,0.0780435523809524,21.3005330868925,172.202237638653,16.4376035985357,185.119450583069,-0.00339401398124428,-0.00339978671221751,-0.0598150511632149,-0.061678668989947
"100",2021-07-02,0.704,0.0846097777777778,27.8425887252048,261.253698662552,21.0236240597033,283.557552298567,0.0037010627176457,0.00369423063714242,0.186216377433065,0.170768726964394
"101",2021-07-06,0.587777777777778,0.425524444444444,31.9289297664185,363.431934762008,24.5052594937534,636.498853972286,-0.00711601996452904,-0.00714145959236972,0.111517944263339,0.105726598478338
"102",2021-07-07,0.7122,0.1152292,30.3639118885907,259.7725392969,25.1658181318142,425.260902649771,-0.0122290178152198,-0.0123044075120216,0.0505025550604605,0.0492686735326689
"103",2021-07-08,0.645230769230769,0.251335025641026,20.0388861994285,89.4006480627802,13.4727053846223,205.227757867383,0.0011808869003358,0.00118019020182759,0.0877336878674972,0.0840963462915423
"104",2021-07-09,0.85775,0.0574175833333333,25.63987304916,120.589144557103,21.424345712458,124.789716901235,0.00802608203572808,0.00799404434986844,-0.257415142753162,-0.297618128981086
"105",2021-07-12,0.42575,0.896449583333333,27.1187789161977,81.5493097265556,9.99241795226206,812.781990616163,0.00845866385890415,0.00842308982684769,-0.0406089381041277,-0.0414565063054214
"106",2021-07-13,0.90225,0.0193236428571429,20.7434765236295,339.651059902142,17.8497309734682,253.405999540542,-0.0100935598301237,-0.0101448451982817,0.184197269170047,0.169065135058199
"107",2021-07-14,0.615285714285714,0.445272571428571,20.2123985804826,183.172515614254,12.0193974583126,371.729918600612,-0.00770208983236409,-0.00773190411309989,0.16420171065385,0.15203562523584
"108",2021-07-15,0.36616,0.547390306666667,18.7300022941766,207.845631205029,7.43561108623296,250.306065020623,-0.000906541136497685,-0.000906952293419656,0.0188103121633494,0.018635585944092
"109",2021-07-16,0.6308,0.193099733333333,20.0904972843255,178.952400927788,13.0490820480605,197.866368201309,-0.0107834764498287,-0.0108420395215232,-0.169595371788038,-0.185842193113065
"110",2021-07-19,0.743571428571429,0.104326619047619,29.067416484463,251.145126836652,19.6738220948084,221.690422639422,-0.00990861888149153,-0.00995803595315873,0.264335205841251,0.234546455061482
"111",2021-07-20,-0.202,NA,8.35685262174586,NA,-1.68808422959266,NA,0.027662839772564,0.0272871363618575,-0.0898357847092957,-0.0941302393881209
"112",2021-08-02,0.555333333333333,0.564338266666667,30.1377657400651,200.349146711281,21.4248979750438,345.291389856441,0.00344489114559221,0.00343897110013528,-0.0705161396131092,-0.073125835729442
"113",2021-08-03,0.503857142857143,0.228907362637363,24.4167043892199,303.49046100232,8.44761226323496,472.564441958663,0.00587561091995958,0.00585841683574337,-0.0649518062681123,-0.0671572069235258
"114",2021-08-04,0.613818181818182,0.081539012987013,19.4900454131607,85.5711488487373,12.5230416234245,85.2706044457127,-0.000663797941089062,-0.000664018352486844,-0.0291274347756235,-0.0295600600612277
"115",2021-08-05,0.471692307692308,0.386706064102564,18.9097560866353,279.52254234612,8.46548380617081,216.741286236034,0.0109798961794711,0.0109200547560252,-0.0780244722627648,-0.0812365983621474
"116",2021-08-06,0.82275,0.05812625,24.23064683362,407.448116295836,21.9809065220776,465.213343385866,-0.00841453114831858,-0.00845013317244401,-0.110719636836934,-0.117342724049319
"117",2021-08-09,0.3716,0.6074773,39.7128214785835,655.77516680331,18.3327613008137,623.85634730162,0.0138788494686133,0.0137834201893413,0.0391274615041268,0.0383813816902015
"118",2021-08-10,0.5834,0.4178448,32.8446245733269,287.315875485878,25.53928119683,683.942679875259,-0.00641683947587934,-0.00643751588925344,0.159046653986838,0.147597817203056
"119",2021-08-11,0.5825,0.532749181818182,21.8866926554612,262.460513952387,17.7245143032076,317.427309480386,-0.00900055580866688,-0.00904130550868059,-0.184153326975074,-0.203528842378327
"120",2021-08-12,0.584,0.37976525,24.8725329082792,262.909730119795,20.5113658487126,311.805145624101,0.0108865829991223,0.0108277507573427,0.200031641030325,0.182347923971608
"121",2021-08-13,0.928363636363636,0.0186296545454545,24.7953547631877,97.4169626813662,23.5954134637938,117.643502352169,-0.00197641635306889,-0.00197837204112999,-0.105381029139592,-0.111357382238628
