"","timestamp","score","comms_num","sentiment","r","logr","Dvol","logDvol"
"33",2021-01-28,741,234,0.852,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"34",2021-01-28,308,121,-0.994,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"35",2021-01-28,84,41,-0.41,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"36",2021-01-28,318,295,0.374,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"37",2021-01-28,0,37,0.618,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"38",2021-01-28,70,74,0.623,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"39",2021-01-28,195,49,0.523,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"40",2021-01-28,750,88,-0.567,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"41",2021-01-28,2663,230,0.747,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"42",2021-01-28,629,97,-0.992,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"43",2021-01-28,107,298,-0.052,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"44",2021-01-28,56,279,-0.872,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"45",2021-01-28,583,82,-0.698,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"46",2021-01-28,345,50,-0.764,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"47",2021-01-28,1647,170,0.985,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"48",2021-01-28,81,127,-0.818,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"49",2021-01-28,1025,122,0.886,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"50",2021-01-28,1727,640,-0.975,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"51",2021-01-28,1260,248,0.575,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"52",2021-01-28,314,101,-0.961,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"53",2021-01-28,965,363,0.961,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"54",2021-01-28,521,248,0.977,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"55",2021-01-28,498,113,0.318,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"56",2021-01-28,284,129,0.967,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"57",2021-01-28,167,268,-0.723,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"58",2021-01-28,2663,326,0.997,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"59",2021-01-28,5004,606,-0.989,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"60",2021-01-28,503,125,0.868,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"61",2021-01-28,505,161,0.296,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"62",2021-01-28,0,32,0.972,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"63",2021-01-28,354,94,0.879,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"64",2021-01-28,775,30,0.66,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"65",2021-01-28,1677,386,-0.99,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"66",2021-01-28,691,181,-0.956,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"67",2021-01-28,288,76,0.798,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"68",2021-01-28,451,246,-0.963,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"69",2021-01-28,277,54,0.663,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"70",2021-01-28,4008,1505,-0.572,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"71",2021-01-28,939,191,0.361,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"72",2021-01-28,1158,96,0,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"73",2021-01-28,163,16,-0.756,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"74",2021-01-28,2186,362,-0.92,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"75",2021-01-28,110,12,-0.998,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"76",2021-01-28,671,234,-0.925,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"77",2021-01-28,1813,468,0.958,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"78",2021-01-28,65148,4480,-0.981,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"79",2021-01-28,6406,635,-0.862,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"80",2021-01-28,3990,248,-0.928,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"81",2021-01-28,108,104,-0.937,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"82",2021-01-28,1944,138,0.694,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"83",2021-01-28,27451,1471,0.781,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"84",2021-01-28,19,27,0.85,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"85",2021-01-28,951,676,-0.934,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"86",2021-01-28,5093,1323,0.999,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"87",2021-01-28,220,128,0.852,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"88",2021-01-28,734,380,-0.951,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"89",2021-01-28,2825,369,-0.77,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"90",2021-01-28,736,281,0.997,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"91",2021-01-28,2944,361,0.277,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"92",2021-01-28,11962,1029,-0.981,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"93",2021-01-28,6102,765,0.992,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"94",2021-01-28,4850,277,0.994,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"95",2021-01-28,527,151,0.971,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"96",2021-01-28,54,4,0.925,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"97",2021-01-28,70,29,0.992,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"98",2021-01-28,3826,198,0.808,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"99",2021-01-28,19956,1450,0.996,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"100",2021-01-28,20800,1277,0.911,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"101",2021-01-28,23106,814,-0.659,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"102",2021-01-28,10675,587,0.751,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"103",2021-01-28,4183,117,0.896,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"104",2021-01-28,4047,364,0.987,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"105",2021-01-28,2004,524,-0.331,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"106",2021-01-28,272,302,0.948,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"107",2021-01-28,430,102,-0.398,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"108",2021-01-28,485,212,0.554,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"109",2021-01-28,795,63,-0.177,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"110",2021-01-28,1373,36,0.871,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"111",2021-01-28,32730,3876,0.67,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"112",2021-01-28,240,38,0.323,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"113",2021-01-28,702,125,0,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"114",2021-01-28,215,20,-0.907,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"115",2021-01-28,39,30,0.556,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"116",2021-01-28,165,34,0.361,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"117",2021-01-28,97,37,0.978,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"118",2021-01-28,1041,73,0.417,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"119",2021-01-28,61,11,0.779,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"120",2021-01-28,0,30,0.501,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"121",2021-01-28,164,49,-0.598,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"122",2021-01-28,16,3,0.92,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"123",2021-01-28,0,12,0.857,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"124",2021-01-28,24,27,0.277,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"125",2021-01-28,28,14,0.804,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"126",2021-01-28,43,20,0.978,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"127",2021-01-28,0,12,-0.755,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"128",2021-01-28,36,12,0.987,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"129",2021-01-28,255,30,0,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"130",2021-01-28,67,55,-0.886,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"131",2021-01-28,26,22,0.459,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"132",2021-01-28,75,14,0.911,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"133",2021-01-28,1,0,-0.536,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"134",2021-01-28,1,0,0.391,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"135",2021-01-28,1,0,0.357,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"136",2021-01-28,1,0,-0.234,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"137",2021-01-28,1,0,-0.567,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"138",2021-01-28,1,0,0.785,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"139",2021-01-28,1,0,0.435,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"140",2021-01-28,1,0,-0.912,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"141",2021-01-28,1,0,-0.448,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"142",2021-01-28,1,0,-0.559,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"143",2021-01-28,1,0,-0.556,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"144",2021-01-28,1,0,0.202,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"145",2021-01-28,1,0,0.717,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"146",2021-01-28,2,0,-0.784,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"147",2021-01-28,2,0,-0.357,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"148",2021-01-28,2,0,-0.386,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"149",2021-01-28,1,0,0.866,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"150",2021-01-28,1,0,0.296,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"151",2021-01-28,1,0,0.599,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"152",2021-01-28,5,1,0.937,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"153",2021-01-28,2,1,0.178,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"154",2021-01-28,5,0,-0.178,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"155",2021-01-28,3,0,0,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"156",2021-01-28,1,0,0.57,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"157",2021-01-28,1,0,0,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"158",2021-01-28,8,0,-0.742,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"159",2021-01-28,1,0,-0.864,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"160",2021-01-28,2,0,0.917,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"161",2021-01-28,2,0,-0.8,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"162",2021-01-28,2,0,-0.361,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"163",2021-01-28,2,0,0.838,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"164",2021-01-28,2,1,-0.101,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"165",2021-01-28,1,0,-0.128,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"166",2021-01-28,2,0,-0.459,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"167",2021-01-28,2,1,0.612,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"168",2021-01-28,4,0,0.758,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"169",2021-01-28,3,0,0.865,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"170",2021-01-28,2,0,0,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"171",2021-01-28,1,0,-0.557,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"172",2021-01-28,4,2,0.262,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"173",2021-01-28,2,0,0.318,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"174",2021-01-28,4,2,0.708,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"175",2021-01-28,3,0,-0.273,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"176",2021-01-28,2,0,-0.612,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"177",2021-01-28,6,0,0,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"178",2021-01-28,6,1,-0.87,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"179",2021-01-28,1,1,0.808,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"180",2021-01-28,4,1,-0.013,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"181",2021-01-28,4,0,-0.831,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"182",2021-01-28,10,0,-0.504,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"183",2021-01-28,5,1,-0.846,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"184",2021-01-28,3,2,0,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"185",2021-01-28,2,1,-0.636,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"186",2021-01-28,1,0,-0.021,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"187",2021-01-28,3,0,0.449,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"188",2021-01-28,9,2,0.77,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"189",2021-01-28,4,2,-0.303,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"190",2021-01-28,2,1,0.076,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"191",2021-01-28,12,1,0.8,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"192",2021-01-28,8,3,0.67,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"193",2021-01-28,3,0,0.553,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"194",2021-01-28,4,2,-0.633,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"195",2021-01-28,2,2,-0.584,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"196",2021-01-28,3,0,0.94,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"197",2021-01-28,5,0,-0.077,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"198",2021-01-28,4,1,-0.198,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"199",2021-01-28,4,1,-0.131,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"200",2021-01-28,6,0,0.543,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"201",2021-01-28,2,0,-0.318,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"202",2021-01-28,1,3,-0.178,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"203",2021-01-28,16,8,-0.361,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"204",2021-01-28,14,5,-0.38,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"205",2021-01-28,13,1,0.758,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"206",2021-01-28,7,2,-0.844,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"207",2021-01-28,7,4,-0.866,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"208",2021-01-28,1,0,0.361,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"209",2021-01-28,7,1,0.818,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"210",2021-01-28,11,0,-0.649,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"211",2021-01-28,5,3,-0.735,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"212",2021-01-28,7,1,-0.641,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"213",2021-01-28,11,11,0.297,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"214",2021-01-28,7,2,-0.772,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"215",2021-01-28,6,2,0.807,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"216",2021-01-28,5,1,0.361,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"217",2021-01-28,9,6,-0.445,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"218",2021-01-28,6,2,0.285,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"219",2021-01-28,9,7,-0.913,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"220",2021-01-28,1,2,-0.765,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"221",2021-01-28,7,3,0.325,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"222",2021-01-28,3,6,-0.103,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"223",2021-01-28,10,5,-0.241,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"224",2021-01-28,27,1,0.42,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"225",2021-01-28,4,1,-0.655,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"226",2021-01-28,2,5,-0.817,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"227",2021-01-28,2,1,0.637,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"228",2021-01-28,0,2,0.793,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"229",2021-01-28,0,1,-0.475,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"230",2021-01-28,1,0,0.325,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"231",2021-01-28,0,3,0.826,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"232",2021-01-28,3,0,-0.793,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"233",2021-01-28,4,2,0.433,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"234",2021-01-28,12,1,0.266,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"235",2021-01-28,10,3,0.397,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"236",2021-01-28,8,1,-0.721,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"237",2021-01-28,4,0,-0.361,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"238",2021-01-28,5,0,-0.782,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"239",2021-01-28,7,1,-0.811,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"240",2021-01-28,7,1,-0.899,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"241",2021-01-28,10,11,0,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
"242",2021-01-28,5,1,-0.371,-0.0358907119781301,-0.0661208984927158,-0.0610639600525998,-0.148510940319979
